0,1,poisonous,odor,gill size,bruises,population,habitat,spore print color
27.242453,0.8785783,1,foul,narrow,no,several,woods,white
27.276516,1.0107924,1,foul,narrow,no,several,woods,white
21.984592,17.75057,1,spicy,narrow,no,several,leaves,white
18.136261,-5.296584,1,fishy,narrow,no,several,woods,white
27.089504,13.036767,1,fishy,narrow,no,several,leaves,white
22.071383,17.619919,1,spicy,narrow,no,several,leaves,white
27.127558,12.949954,1,fishy,narrow,no,several,leaves,white
13.458984,4.0715456,1,fishy,narrow,no,several,paths,white
9.836034,-10.644373,1,spicy,narrow,no,several,woods,white
13.00155,-2.161463,1,spicy,narrow,no,several,paths,white
22.5228,11.893608,1,foul,narrow,no,several,leaves,white
22.066025,17.650557,1,spicy,narrow,no,several,leaves,white
21.941608,17.485666,1,spicy,narrow,no,several,leaves,white
27.161375,1.1396976,1,foul,narrow,no,several,woods,white
13.613432,4.252491,1,fishy,narrow,no,several,paths,white
19.457891,3.3399897,1,foul,narrow,no,several,paths,white
21.958237,17.471037,1,spicy,narrow,no,several,leaves,white
13.097483,-1.9798722,1,spicy,narrow,no,several,paths,white
19.594547,3.3421493,1,foul,narrow,no,several,paths,white
12.95616,-2.339103,1,spicy,narrow,no,several,paths,white
13.633085,4.238958,1,fishy,narrow,no,several,paths,white
9.721784,-10.657331,1,spicy,narrow,no,several,woods,white
13.598357,4.18928,1,fishy,narrow,no,several,paths,white
19.614693,3.324718,1,foul,narrow,no,several,paths,white
12.922042,-1.987903,1,spicy,narrow,no,several,paths,white
13.007786,-2.0434992,1,spicy,narrow,no,several,paths,white
6.055817,9.950015,0,none,broad,no,several,leaves,buff
27.092186,12.848455,1,fishy,narrow,no,several,leaves,white
27.442204,12.93424,1,fishy,narrow,no,several,leaves,white
27.013674,0.8890163,1,foul,narrow,no,several,woods,white
18.179163,-5.368184,1,fishy,narrow,no,several,woods,white
13.462303,4.3509994,1,fishy,narrow,no,several,paths,white
18.11178,-5.233901,1,fishy,narrow,no,several,woods,white
19.768406,3.5563664,1,foul,narrow,no,several,paths,white
18.096075,-5.235306,1,fishy,narrow,no,several,woods,white
22.239594,11.8221855,1,foul,narrow,no,several,leaves,white
22.310974,11.791201,1,foul,narrow,no,several,leaves,white
12.932147,-2.0176933,1,spicy,narrow,no,several,paths,white
13.519402,4.5061107,1,fishy,narrow,no,several,paths,white
9.766492,-10.692752,1,spicy,narrow,no,several,woods,white
22.137693,11.825303,1,foul,narrow,no,several,leaves,white
13.795858,4.1627645,1,fishy,narrow,no,several,paths,white
27.315004,12.836657,1,fishy,narrow,no,several,leaves,white
19.838722,3.5481641,1,foul,narrow,no,several,paths,white
19.497713,3.352928,1,foul,narrow,no,several,paths,white
27.387575,12.904524,1,fishy,narrow,no,several,leaves,white
26.99274,0.89530826,1,foul,narrow,no,several,woods,white
13.584191,4.2799373,1,fishy,narrow,no,several,paths,white
27.219303,12.898192,1,fishy,narrow,no,several,leaves,white
9.670804,-10.656638,1,spicy,narrow,no,several,woods,white
9.894746,-10.632149,1,spicy,narrow,no,several,woods,white
12.825639,-1.931085,1,spicy,narrow,no,several,paths,white
22.209272,17.667158,1,spicy,narrow,no,several,leaves,white
13.49263,4.473679,1,fishy,narrow,no,several,paths,white
13.536684,4.178194,1,fishy,narrow,no,several,paths,white
27.413641,12.977423,1,fishy,narrow,no,several,leaves,white
12.865075,-2.219426,1,spicy,narrow,no,several,paths,white
27.165638,0.8568457,1,foul,narrow,no,several,woods,white
27.292103,13.000221,1,fishy,narrow,no,several,leaves,white
9.85513,-10.691472,1,spicy,narrow,no,several,woods,white
9.682639,-10.766733,1,spicy,narrow,no,several,woods,white
9.726569,-10.6971035,1,spicy,narrow,no,several,woods,white
12.89712,-2.1465273,1,spicy,narrow,no,several,paths,white
22.14582,17.638197,1,spicy,narrow,no,several,leaves,white
13.721821,4.144901,1,fishy,narrow,no,several,paths,white
22.155476,17.916368,1,spicy,narrow,no,several,leaves,white
13.671415,4.228989,1,fishy,narrow,no,several,paths,white
-0.8609779,23.639162,0,none,broad,no,numerous,grasses,white
13.617163,4.147479,1,fishy,narrow,no,several,paths,white
13.3123665,-2.3007808,1,spicy,narrow,no,several,paths,white
13.149847,-1.9238623,1,spicy,narrow,no,several,paths,white
9.652071,-10.743681,1,spicy,narrow,no,several,woods,white
21.95243,17.47233,1,spicy,narrow,no,several,leaves,white
22.33479,11.980715,1,foul,narrow,no,several,leaves,white
27.088287,1.0273793,1,foul,narrow,no,several,woods,white
9.732364,-10.648394,1,spicy,narrow,no,several,woods,white
18.054867,-5.433027,1,fishy,narrow,no,several,woods,white
22.239702,11.754231,1,foul,narrow,no,several,leaves,white
19.564331,3.4507291,1,foul,narrow,no,several,paths,white
19.33409,3.6628094,1,foul,narrow,no,several,paths,white
27.295658,0.9727209,1,foul,narrow,no,several,woods,white
18.197458,-5.4188504,1,fishy,narrow,no,several,woods,white
22.327223,17.706442,1,spicy,narrow,no,several,leaves,white
19.823591,3.5725904,1,foul,narrow,no,several,paths,white
13.76313,4.184007,1,fishy,narrow,no,several,paths,white
22.18166,17.593151,1,spicy,narrow,no,several,leaves,white
22.295837,12.082273,1,foul,narrow,no,several,leaves,white
12.942008,-1.9586624,1,spicy,narrow,no,several,paths,white
9.62593,-10.557573,1,spicy,narrow,no,several,woods,white
27.302956,0.9664445,1,foul,narrow,no,several,woods,white
9.520084,-10.783495,1,spicy,narrow,no,several,woods,white
27.04071,12.906364,1,fishy,narrow,no,several,leaves,white
19.420057,3.3535361,1,foul,narrow,no,several,paths,white
13.037555,-2.1489692,1,spicy,narrow,no,several,paths,white
18.266342,-5.3314805,1,fishy,narrow,no,several,woods,white
22.11006,17.673677,1,spicy,narrow,no,several,leaves,white
27.253006,12.758989,1,fishy,narrow,no,several,leaves,white
18.286364,-5.3015103,1,fishy,narrow,no,several,woods,white
21.94423,17.480654,1,spicy,narrow,no,several,leaves,white
17.893291,-5.3909907,1,fishy,narrow,no,several,woods,white
27.091465,0.88610035,1,foul,narrow,no,several,woods,white
9.887954,-10.606846,1,spicy,narrow,no,several,woods,white
22.061516,11.90311,1,foul,narrow,no,several,leaves,white
21.991491,17.562038,1,spicy,narrow,no,several,leaves,white
27.08821,1.1501765,1,foul,narrow,no,several,woods,white
18.329065,-5.2500334,1,fishy,narrow,no,several,woods,white
13.655642,4.295456,1,fishy,narrow,no,several,paths,white
27.158321,13.037495,1,fishy,narrow,no,several,leaves,white
13.629259,4.198723,1,fishy,narrow,no,several,paths,white
13.401031,4.205538,1,fishy,narrow,no,several,paths,white
9.492053,-10.932115,1,spicy,narrow,no,several,woods,white
19.306244,3.6430163,1,foul,narrow,no,several,paths,white
18.206413,-5.5050273,1,fishy,narrow,no,several,woods,white
22.352299,11.983146,1,foul,narrow,no,several,leaves,white
13.640336,4.362183,1,fishy,narrow,no,several,paths,white
12.976127,-1.9779127,1,spicy,narrow,no,several,paths,white
27.352385,12.731402,1,fishy,narrow,no,several,leaves,white
27.328287,12.618906,1,fishy,narrow,no,several,leaves,white
13.015727,-2.2062812,1,spicy,narrow,no,several,paths,white
27.188398,12.844464,1,fishy,narrow,no,several,leaves,white
13.097929,-2.2089968,1,spicy,narrow,no,several,paths,white
22.094717,11.940861,1,foul,narrow,no,several,leaves,white
27.053553,12.832604,1,fishy,narrow,no,several,leaves,white
9.7268715,-10.606518,1,spicy,narrow,no,several,woods,white
19.458477,3.493856,1,foul,narrow,no,several,paths,white
22.242836,12.000065,1,foul,narrow,no,several,leaves,white
13.094953,-2.157686,1,spicy,narrow,no,several,paths,white
13.682278,4.393824,1,fishy,narrow,no,several,paths,white
6.326755,24.140823,0,none,broad,no,scattered,grasses,white
13.751077,4.2531962,1,fishy,narrow,no,several,paths,white
12.898122,-2.3586082,1,spicy,narrow,no,several,paths,white
4.6994286,3.1203423,0,none,broad,no,several,leaves,yellow
18.13551,-5.433585,1,fishy,narrow,no,several,woods,white
9.733652,-10.5917425,1,spicy,narrow,no,several,woods,white
9.697968,-10.592389,1,spicy,narrow,no,several,woods,white
9.727466,-10.762158,1,spicy,narrow,no,several,woods,white
-13.009043,28.015491,1,musty,broad,no,clustered,woods,white
22.289967,17.553776,1,spicy,narrow,no,several,leaves,white
13.261392,-2.2498193,1,spicy,narrow,no,several,paths,white
27.038418,12.80206,1,fishy,narrow,no,several,leaves,white
9.732021,-10.682105,1,spicy,narrow,no,several,woods,white
27.225992,0.8617562,1,foul,narrow,no,several,woods,white
22.363066,12.027075,1,foul,narrow,no,several,leaves,white
27.048265,1.0251677,1,foul,narrow,no,several,woods,white
9.656258,-10.78247,1,spicy,narrow,no,several,woods,white
13.582431,4.443645,1,fishy,narrow,no,several,paths,white
27.24189,12.687502,1,fishy,narrow,no,several,leaves,white
9.594259,-10.469847,1,spicy,narrow,no,several,woods,white
27.128664,12.764929,1,fishy,narrow,no,several,leaves,white
22.386168,12.051721,1,foul,narrow,no,several,leaves,white
13.247693,-2.2668235,1,spicy,narrow,no,several,paths,white
22.272028,11.788018,1,foul,narrow,no,several,leaves,white
19.578226,3.2952197,1,foul,narrow,no,several,paths,white
13.503975,4.2646,1,fishy,narrow,no,several,paths,white
27.246227,0.73866653,1,foul,narrow,no,several,woods,white
13.173837,-2.1379166,1,spicy,narrow,no,several,paths,white
22.513243,11.882451,1,foul,narrow,no,several,leaves,white
17.853193,-5.396545,1,fishy,narrow,no,several,woods,white
18.11307,-5.364594,1,fishy,narrow,no,several,woods,white
21.951813,17.627968,1,spicy,narrow,no,several,leaves,white
18.060703,-5.4079604,1,fishy,narrow,no,several,woods,white
13.079164,-2.2016127,1,spicy,narrow,no,several,paths,white
9.766012,-10.642934,1,spicy,narrow,no,several,woods,white
19.318283,3.656423,1,foul,narrow,no,several,paths,white
17.918436,-5.345211,1,fishy,narrow,no,several,woods,white
27.220724,1.0658346,1,foul,narrow,no,several,woods,white
13.60571,4.3013973,1,fishy,narrow,no,several,paths,white
22.11829,17.673717,1,spicy,narrow,no,several,leaves,white
27.059761,1.1930447,1,foul,narrow,no,several,woods,white
27.353897,12.859426,1,fishy,narrow,no,several,leaves,white
9.654244,-10.85608,1,spicy,narrow,no,several,woods,white
9.675006,-10.646206,1,spicy,narrow,no,several,woods,white
19.518393,3.4623249,1,foul,narrow,no,several,paths,white
18.301464,-5.0969977,1,fishy,narrow,no,several,woods,white
27.01899,1.052182,1,foul,narrow,no,several,woods,white
27.223038,12.708026,1,fishy,narrow,no,several,leaves,white
13.488599,4.3577976,1,fishy,narrow,no,several,paths,white
19.686779,3.7103398,1,foul,narrow,no,several,paths,white
27.310612,12.657071,1,fishy,narrow,no,several,leaves,white
22.406096,12.102918,1,foul,narrow,no,several,leaves,white
19.870209,3.5857754,1,foul,narrow,no,several,paths,white
27.210943,0.77816355,1,foul,narrow,no,several,woods,white
9.841451,-10.719925,1,spicy,narrow,no,several,woods,white
13.594878,4.322276,1,fishy,narrow,no,several,paths,white
13.2979555,-2.2745552,1,spicy,narrow,no,several,paths,white
19.78358,3.4857104,1,foul,narrow,no,several,paths,white
13.308491,4.3523517,1,fishy,narrow,no,several,paths,white
9.850193,-10.630732,1,spicy,narrow,no,several,woods,white
9.651613,-10.505714,1,spicy,narrow,no,several,woods,white
22.196932,11.753364,1,foul,narrow,no,several,leaves,white
22.111609,17.748238,1,spicy,narrow,no,several,leaves,white
27.241205,0.9857141,1,foul,narrow,no,several,woods,white
22.19238,17.901655,1,spicy,narrow,no,several,leaves,white
13.804703,4.265399,1,fishy,narrow,no,several,paths,white
12.911083,-2.3300338,1,spicy,narrow,no,several,paths,white
27.188074,12.840692,1,fishy,narrow,no,several,leaves,white
9.491119,-10.926785,1,spicy,narrow,no,several,woods,white
22.359148,11.978825,1,foul,narrow,no,several,leaves,white
22.354078,12.049885,1,foul,narrow,no,several,leaves,white
22.348106,17.764292,1,spicy,narrow,no,several,leaves,white
18.33702,-5.1934967,1,fishy,narrow,no,several,woods,white
9.648325,-10.761349,1,spicy,narrow,no,several,woods,white
27.063597,12.777608,1,fishy,narrow,no,several,leaves,white
13.077176,-2.175373,1,spicy,narrow,no,several,paths,white
18.034672,-5.277734,1,fishy,narrow,no,several,woods,white
13.255552,-2.257705,1,spicy,narrow,no,several,paths,white
27.302515,12.833767,1,fishy,narrow,no,several,leaves,white
27.343243,13.026212,1,fishy,narrow,no,several,leaves,white
22.014948,11.917875,1,foul,narrow,no,several,leaves,white
13.558299,4.297791,1,fishy,narrow,no,several,paths,white
9.7787485,-10.662485,1,spicy,narrow,no,several,woods,white
18.129555,-5.4065714,1,fishy,narrow,no,several,woods,white
6.3123093,24.154497,0,none,broad,no,scattered,grasses,white
13.403166,4.5161023,1,fishy,narrow,no,several,paths,white
22.328966,11.869904,1,foul,narrow,no,several,leaves,white
13.0891905,-1.9992013,1,spicy,narrow,no,several,paths,white
22.342258,12.093947,1,foul,narrow,no,several,leaves,white
27.07943,12.753024,1,fishy,narrow,no,several,leaves,white
22.237692,17.643484,1,spicy,narrow,no,several,leaves,white
17.8908,-5.3445325,1,fishy,narrow,no,several,woods,white
6.384195,24.180702,0,none,broad,no,scattered,grasses,white
9.435143,-10.415611,1,spicy,narrow,no,several,woods,white
27.105406,0.82969725,1,foul,narrow,no,several,woods,white
9.427005,-10.412337,1,spicy,narrow,no,several,woods,white
22.38098,12.03241,1,foul,narrow,no,several,leaves,white
27.234259,0.80667055,1,foul,narrow,no,several,woods,white
9.490804,-10.45366,1,spicy,narrow,no,several,woods,white
22.163105,17.94743,1,spicy,narrow,no,several,leaves,white
18.018955,-5.1405606,1,fishy,narrow,no,several,woods,white
27.328508,0.9974552,1,foul,narrow,no,several,woods,white
6.5129294,24.1254,0,none,broad,no,scattered,grasses,white
19.520786,25.689623,0,none,broad,no,clustered,leaves,orange
22.083954,17.728724,1,spicy,narrow,no,several,leaves,white
13.130815,-2.0571055,1,spicy,narrow,no,several,paths,white
22.009695,17.623426,1,spicy,narrow,no,several,leaves,white
22.105286,17.719944,1,spicy,narrow,no,several,leaves,white
27.490719,12.961765,1,fishy,narrow,no,several,leaves,white
27.059668,1.2156115,1,foul,narrow,no,several,woods,white
13.588044,4.1501656,1,fishy,narrow,no,several,paths,white
22.207302,12.035627,1,foul,narrow,no,several,leaves,white
22.126558,17.68354,1,spicy,narrow,no,several,leaves,white
18.290438,-5.5302577,1,fishy,narrow,no,several,woods,white
-0.98339015,23.567478,0,none,broad,no,numerous,grasses,white
19.796318,3.5911813,1,foul,narrow,no,several,paths,white
27.46057,12.905889,1,fishy,narrow,no,several,leaves,white
18.01498,-5.1051364,1,fishy,narrow,no,several,woods,white
27.370134,12.604028,1,fishy,narrow,no,several,leaves,white
27.0477,1.0430216,1,foul,narrow,no,several,woods,white
18.05559,-5.4271874,1,fishy,narrow,no,several,woods,white
13.578012,4.271778,1,fishy,narrow,no,several,paths,white
13.734952,4.218643,1,fishy,narrow,no,several,paths,white
13.509548,4.146513,1,fishy,narrow,no,several,paths,white
27.08883,1.0028985,1,foul,narrow,no,several,woods,white
21.987015,17.675217,1,spicy,narrow,no,several,leaves,white
27.178999,0.85619694,1,foul,narrow,no,several,woods,white
22.186821,17.562153,1,spicy,narrow,no,several,leaves,white
27.180944,0.78304166,1,foul,narrow,no,several,woods,white
21.963678,17.441578,1,spicy,narrow,no,several,leaves,white
19.716562,3.5493276,1,foul,narrow,no,several,paths,white
21.985851,17.558659,1,spicy,narrow,no,several,leaves,white
21.915342,17.432278,1,spicy,narrow,no,several,leaves,white
9.825245,-10.769958,1,spicy,narrow,no,several,woods,white
27.170881,13.017296,1,fishy,narrow,no,several,leaves,white
22.103407,17.557508,1,spicy,narrow,no,several,leaves,white
22.186913,12.148932,1,foul,narrow,no,several,leaves,white
22.415787,11.873775,1,foul,narrow,no,several,leaves,white
13.758277,4.2567143,1,fishy,narrow,no,several,paths,white
22.33878,11.756885,1,foul,narrow,no,several,leaves,white
27.090658,13.0073595,1,fishy,narrow,no,several,leaves,white
13.293555,-2.2760527,1,spicy,narrow,no,several,paths,white
13.7179785,4.2439494,1,fishy,narrow,no,several,paths,white
22.48007,11.909033,1,foul,narrow,no,several,leaves,white
9.559292,-10.850615,1,spicy,narrow,no,several,woods,white
22.177128,11.77592,1,foul,narrow,no,several,leaves,white
18.03773,-5.2092137,1,fishy,narrow,no,several,woods,white
27.30903,12.812784,1,fishy,narrow,no,several,leaves,white
12.927586,-2.3897076,1,spicy,narrow,no,several,paths,white
18.167547,-5.523257,1,fishy,narrow,no,several,woods,white
22.386574,11.680852,1,foul,narrow,no,several,leaves,white
19.475973,3.6224,1,foul,narrow,no,several,paths,white
19.308567,3.6337898,1,foul,narrow,no,several,paths,white
13.4573965,4.5427337,1,fishy,narrow,no,several,paths,white
13.255834,-2.1580422,1,spicy,narrow,no,several,paths,white
27.164848,12.918461,1,fishy,narrow,no,several,leaves,white
27.224957,0.91275525,1,foul,narrow,no,several,woods,white
13.12211,-1.9927938,1,spicy,narrow,no,several,paths,white
22.303387,11.959908,1,foul,narrow,no,several,leaves,white
17.954428,-5.4280334,1,fishy,narrow,no,several,woods,white
13.360756,4.2569056,1,fishy,narrow,no,several,paths,white
22.109451,17.689861,1,spicy,narrow,no,several,leaves,white
27.481668,12.88887,1,fishy,narrow,no,several,leaves,white
13.466236,4.1135726,1,fishy,narrow,no,several,paths,white
13.619585,4.3349786,1,fishy,narrow,no,several,paths,white
9.604245,-10.480859,1,spicy,narrow,no,several,woods,white
22.206936,11.701177,1,foul,narrow,no,several,leaves,white
-0.9183956,23.614958,0,none,broad,no,numerous,grasses,white
18.124203,-5.334978,1,fishy,narrow,no,several,woods,white
13.450837,4.5100923,1,fishy,narrow,no,several,paths,white
12.787698,-1.9271615,1,spicy,narrow,no,several,paths,white
12.963078,-2.135605,1,spicy,narrow,no,several,paths,white
13.21942,-2.1576014,1,spicy,narrow,no,several,paths,white
22.323812,11.755069,1,foul,narrow,no,several,leaves,white
22.319473,11.989258,1,foul,narrow,no,several,leaves,white
19.622149,3.7186015,1,foul,narrow,no,several,paths,white
22.31689,12.006527,1,foul,narrow,no,several,leaves,white
19.459517,3.3714738,1,foul,narrow,no,several,paths,white
19.383766,3.5306911,1,foul,narrow,no,several,paths,white
22.22738,12.047033,1,foul,narrow,no,several,leaves,white
12.940752,-2.043485,1,spicy,narrow,no,several,paths,white
18.166645,-5.5343857,1,fishy,narrow,no,several,woods,white
19.594076,3.694557,1,foul,narrow,no,several,paths,white
13.0049925,-1.9053422,1,spicy,narrow,no,several,paths,white
12.996545,-2.1251357,1,spicy,narrow,no,several,paths,white
9.61324,-10.545516,1,spicy,narrow,no,several,woods,white
27.337652,12.620431,1,fishy,narrow,no,several,leaves,white
22.18038,17.725937,1,spicy,narrow,no,several,leaves,white
22.094494,12.021643,1,foul,narrow,no,several,leaves,white
19.517242,25.685907,0,none,broad,no,clustered,leaves,orange
27.052767,0.98916787,1,foul,narrow,no,several,woods,white
22.074293,17.809334,1,spicy,narrow,no,several,leaves,white
9.43999,-10.439237,1,spicy,narrow,no,several,woods,white
27.312366,0.869765,1,foul,narrow,no,several,woods,white
19.429724,3.3480065,1,foul,narrow,no,several,paths,white
-13.0170145,28.007532,1,musty,broad,no,clustered,woods,white
19.498148,3.539118,1,foul,narrow,no,several,paths,white
22.263134,17.559574,1,spicy,narrow,no,several,leaves,white
18.126175,-5.186471,1,fishy,narrow,no,several,woods,white
19.589693,3.611713,1,foul,narrow,no,several,paths,white
6.407007,24.060246,0,none,broad,no,scattered,grasses,white
27.479277,12.910271,1,fishy,narrow,no,several,leaves,white
17.83683,-5.4524674,1,fishy,narrow,no,several,woods,white
13.405352,4.4348207,1,fishy,narrow,no,several,paths,white
9.499984,-10.923792,1,spicy,narrow,no,several,woods,white
27.07881,12.801898,1,fishy,narrow,no,several,leaves,white
13.60066,4.3772097,1,fishy,narrow,no,several,paths,white
26.975504,0.9214177,1,foul,narrow,no,several,woods,white
19.575607,3.354025,1,foul,narrow,no,several,paths,white
19.514273,3.575681,1,foul,narrow,no,several,paths,white
22.287695,11.905504,1,foul,narrow,no,several,leaves,white
27.128515,12.815065,1,fishy,narrow,no,several,leaves,white
18.048307,-5.4428873,1,fishy,narrow,no,several,woods,white
18.165195,-5.388333,1,fishy,narrow,no,several,woods,white
12.995054,-2.2098882,1,spicy,narrow,no,several,paths,white
22.018074,11.902372,1,foul,narrow,no,several,leaves,white
27.068035,13.046018,1,fishy,narrow,no,several,leaves,white
18.091822,-5.190021,1,fishy,narrow,no,several,woods,white
26.92844,0.8352862,1,foul,narrow,no,several,woods,white
22.286112,11.971091,1,foul,narrow,no,several,leaves,white
19.531588,3.6607711,1,foul,narrow,no,several,paths,white
22.24791,11.7241955,1,foul,narrow,no,several,leaves,white
18.056076,-5.336317,1,fishy,narrow,no,several,woods,white
27.247877,0.872179,1,foul,narrow,no,several,woods,white
-0.8545904,23.659275,0,none,broad,no,numerous,grasses,white
18.38857,-5.2481422,1,fishy,narrow,no,several,woods,white
18.087109,-5.1406355,1,fishy,narrow,no,several,woods,white
9.749809,-10.647889,1,spicy,narrow,no,several,woods,white
13.222983,-2.15805,1,spicy,narrow,no,several,paths,white
22.251202,11.921663,1,foul,narrow,no,several,leaves,white
21.945747,17.592438,1,spicy,narrow,no,several,leaves,white
12.80814,-1.9055152,1,spicy,narrow,no,several,paths,white
19.539099,3.328988,1,foul,narrow,no,several,paths,white
9.59872,-10.706343,1,spicy,narrow,no,several,woods,white
12.997039,-2.149309,1,spicy,narrow,no,several,paths,white
22.29058,17.687996,1,spicy,narrow,no,several,leaves,white
19.481775,3.4279423,1,foul,narrow,no,several,paths,white
13.796394,4.26579,1,fishy,narrow,no,several,paths,white
18.226818,-5.1737423,1,fishy,narrow,no,several,woods,white
19.628181,3.5052996,1,foul,narrow,no,several,paths,white
4.695682,3.124105,0,none,broad,no,several,leaves,yellow
13.719312,4.102179,1,fishy,narrow,no,several,paths,white
27.251831,12.7124605,1,fishy,narrow,no,several,leaves,white
19.454401,3.465918,1,foul,narrow,no,several,paths,white
-16.076973,4.6259437,0,none,broad,yes,solitary,paths,white
-8.9913225,14.915427,0,none,broad,no,clustered,leaves,yellow
-0.9197013,23.549345,0,none,broad,no,numerous,grasses,white
6.5063667,24.073423,0,none,broad,no,scattered,grasses,white
9.9067545,-10.6408415,1,spicy,narrow,no,several,woods,white
19.735888,3.6624002,1,foul,narrow,no,several,paths,white
19.52223,25.690786,0,none,broad,no,clustered,leaves,orange
9.721344,-10.728456,1,spicy,narrow,no,several,woods,white
17.93589,14.589285,1,none,narrow,no,clustered,leaves,white
27.23023,0.78160423,1,foul,narrow,no,several,woods,white
-0.8503378,23.73168,0,none,broad,no,numerous,grasses,white
19.514547,3.6748269,1,foul,narrow,no,several,paths,white
12.997628,-2.175805,1,spicy,narrow,no,several,paths,white
9.679216,-10.539842,1,spicy,narrow,no,several,woods,white
13.625361,4.364068,1,fishy,narrow,no,several,paths,white
9.60741,-10.723321,1,spicy,narrow,no,several,woods,white
6.6101623,24.041712,0,none,broad,no,scattered,grasses,white
12.950992,-1.9858469,1,spicy,narrow,no,several,paths,white
18.01915,-5.3947062,1,fishy,narrow,no,several,woods,white
22.377853,11.885849,1,foul,narrow,no,several,leaves,white
-0.98738354,23.641973,0,none,broad,no,numerous,grasses,white
9.720597,-10.8123665,1,spicy,narrow,no,several,woods,white
13.488409,4.1836166,1,fishy,narrow,no,several,paths,white
15.022761,32.173107,0,none,broad,no,clustered,leaves,brown
-16.07743,4.6241975,0,none,broad,yes,solitary,paths,white
18.325323,-5.211336,1,fishy,narrow,no,several,woods,white
27.15221,13.070291,1,fishy,narrow,no,several,leaves,white
22.04425,17.566938,1,spicy,narrow,no,several,leaves,white
-0.925981,23.719852,0,none,broad,no,numerous,grasses,white
19.596584,3.60851,1,foul,narrow,no,several,paths,white
27.060228,12.814132,1,fishy,narrow,no,several,leaves,white
26.938639,12.9009695,1,fishy,narrow,no,several,leaves,white
27.245964,1.0913521,1,foul,narrow,no,several,woods,white
6.425628,24.01449,0,none,broad,no,scattered,grasses,white
-1.0442439,23.608788,0,none,broad,no,numerous,grasses,white
26.99318,12.931532,1,fishy,narrow,no,several,leaves,white
27.07482,13.049656,1,fishy,narrow,no,several,leaves,white
-20.004578,15.592709,0,none,broad,yes,several,paths,white
9.830236,-10.711606,1,spicy,narrow,no,several,woods,white
27.075,13.061774,1,fishy,narrow,no,several,leaves,white
22.07278,17.65743,1,spicy,narrow,no,several,leaves,white
-13.058167,27.966438,1,musty,broad,no,clustered,woods,white
27.089176,1.1826838,1,foul,narrow,no,several,woods,white
13.111578,-1.9301953,1,spicy,narrow,no,several,paths,white
22.10605,17.918915,1,spicy,narrow,no,several,leaves,white
22.229622,11.932962,1,foul,narrow,no,several,leaves,white
22.38649,11.878066,1,foul,narrow,no,several,leaves,white
19.667192,3.5599391,1,foul,narrow,no,several,paths,white
6.4868655,24.115032,0,none,broad,no,scattered,grasses,white
9.487909,-10.931931,1,spicy,narrow,no,several,woods,white
19.698301,3.528237,1,foul,narrow,no,several,paths,white
18.138138,-5.2742443,1,fishy,narrow,no,several,woods,white
21.867912,17.864552,1,spicy,narrow,no,several,leaves,white
22.066404,17.724571,1,spicy,narrow,no,several,leaves,white
6.4664426,24.044708,0,none,broad,no,scattered,grasses,white
19.509775,3.4141128,1,foul,narrow,no,several,paths,white
22.122343,17.699093,1,spicy,narrow,no,several,leaves,white
22.349232,17.752422,1,spicy,narrow,no,several,leaves,white
9.600213,-10.516743,1,spicy,narrow,no,several,woods,white
27.259754,12.672146,1,fishy,narrow,no,several,leaves,white
22.20485,17.8036,1,spicy,narrow,no,several,leaves,white
13.762232,4.262744,1,fishy,narrow,no,several,paths,white
27.004015,0.80981034,1,foul,narrow,no,several,woods,white
4.63972,3.1802037,0,none,broad,no,solitary,woods,white
19.580273,3.5503998,1,foul,narrow,no,several,paths,white
27.182028,0.94832337,1,foul,narrow,no,several,woods,white
4.667305,3.1528616,0,none,broad,no,solitary,woods,white
27.24537,0.9846464,1,foul,narrow,no,several,woods,white
27.347788,12.637911,1,fishy,narrow,no,several,leaves,white
12.80467,-1.8954082,1,spicy,narrow,no,several,paths,white
12.893319,-2.3485188,1,spicy,narrow,no,several,paths,white
6.416619,24.142733,0,none,broad,no,scattered,grasses,white
27.181545,0.9873345,1,foul,narrow,no,several,woods,white
13.354756,4.392116,1,fishy,narrow,no,several,paths,white
22.388647,11.734263,1,foul,narrow,no,several,leaves,white
19.691921,3.6020951,1,foul,narrow,no,several,paths,white
27.382874,12.929464,1,fishy,narrow,no,several,leaves,white
19.58014,3.3469582,1,foul,narrow,no,several,paths,white
22.2222,17.52713,1,spicy,narrow,no,several,leaves,white
27.292103,0.92550445,1,foul,narrow,no,several,woods,white
4.680067,3.139888,0,none,broad,no,solitary,paths,white
13.495681,4.155287,1,fishy,narrow,no,several,paths,white
19.51148,3.4348493,1,foul,narrow,no,several,paths,white
19.480637,3.559159,1,foul,narrow,no,several,paths,white
22.278095,17.728865,1,spicy,narrow,no,several,leaves,white
15.025507,32.170437,0,none,broad,no,clustered,leaves,brown
-0.89740163,23.722868,0,none,broad,no,numerous,grasses,white
-13.016991,28.0076,1,musty,broad,no,clustered,woods,white
27.424986,12.937992,1,fishy,narrow,no,several,leaves,white
17.983725,-5.4891357,1,fishy,narrow,no,several,woods,white
19.52198,25.69064,0,none,broad,no,clustered,leaves,orange
9.859623,-10.644378,1,spicy,narrow,no,several,woods,white
9.691429,-10.648525,1,spicy,narrow,no,several,woods,white
6.513398,24.03757,0,none,broad,no,scattered,grasses,white
6.5019236,24.148373,0,none,broad,no,scattered,grasses,white
14.900652,18.898138,0,none,broad,no,several,leaves,orange
9.736468,-10.775407,1,spicy,narrow,no,several,woods,white
